artist,n_docs,entropy,normalized_entropy,dominant_topic,dominant_ratio,n_significant_topics,top_3_topics,top_3_ratios,gini_coefficient,classification
JuL,2878,2.58091762453275,0.861531468388153,0,0.2661570535093815,8,"0,16,1","0.266,0.116,0.078",0.4685545517697214,generalist
La Fouine,1191,2.702307298183395,0.9020523369324687,0,0.23929471032745592,7,"0,11,16","0.239,0.075,0.071",0.38064651553126205,generalist
Rohff,1094,2.7404442892582597,0.9147827773031033,0,0.21480804387568556,7,"0,16,11","0.215,0.080,0.077",0.3695612431425765,generalist
Sexion d’Assaut,1023,2.6941242057768107,0.8993207535801031,0,0.2316715542521994,8,"0,16,17","0.232,0.106,0.065",0.3986803519041652,generalist
Alkpote,889,2.5859359910386135,0.8632066402819051,0,0.27334083239595053,7,"0,1,11","0.273,0.083,0.073",0.4619235095589954,generalist
Naps,854,2.4884776892466065,0.8306742599178923,0,0.297423887587822,5,"0,16,1","0.297,0.102,0.091",0.516861826695308,generalist
Disiz,849,2.6645692982761524,0.8894550830855914,0,0.21554770318021202,5,"0,16,17","0.216,0.151,0.077",0.42326266195312545,generalist
Swift Guad,797,2.708891187915129,0.9042500933173954,0,0.21957340025094102,7,"0,16,17","0.220,0.093,0.069",0.39203262233179154,generalist
IAM,745,2.6942960244116123,0.8993781080494322,16,0.20536912751677852,4,"16,0,17","0.205,0.123,0.114",0.40422818791744203,generalist
Sinik,744,2.6962008195301426,0.9000139442806421,0,0.1827956989247312,7,"0,16,17","0.183,0.125,0.097",0.4229838709656271,generalist
Lacrim,732,2.6052922048330727,0.8696679031809077,0,0.19398907103825136,7,"0,16,2","0.194,0.142,0.133",0.4778688524566275,generalist
Sadek,721,2.5066389644154854,0.8367366425043486,0,0.31484049930651875,5,"0,16,11","0.315,0.090,0.078",0.4921636615786765,moderate
Niro,713,2.7041609091926517,0.9026710874882578,0,0.2300140252454418,6,"0,2,11","0.230,0.088,0.070",0.3913744740513393,generalist
Mac Tyer,704,2.6362507762835947,0.8800021282129045,0,0.24573863636363635,7,"0,16,2","0.246,0.101,0.080",0.4419034090886995,generalist
Gims,703,2.501851487124294,0.8351385433239064,0,0.2958748221906117,6,"0,16,17","0.296,0.112,0.090",0.5071834992862265,generalist
Booba,676,2.7199107267443625,0.9079285057464741,0,0.20414201183431951,7,"0,18,16","0.204,0.098,0.087",0.39644970414002945,generalist
Alonzo,666,2.5750120344389167,0.8595601339848864,0,0.2897897897897898,5,"0,16,17","0.290,0.110,0.065",0.45300300300073804,generalist
Vald,659,2.6416998179908657,0.8818210630207224,0,0.2488619119878604,7,"0,16,2","0.249,0.096,0.082",0.4334597875547371,generalist
Jorrdee,656,2.4976364078273114,0.8337315152879924,0,0.24085365853658536,6,"0,16,1","0.241,0.165,0.108",0.5292682926802804,generalist
A2H,649,2.5519453797682328,0.8518602954932047,0,0.26810477657935283,6,"0,16,1","0.268,0.133,0.072",0.48343605546753665,generalist
Kaaris,635,2.539243701437694,0.8476203711038767,0,0.30078740157480316,6,"0,16,1","0.301,0.102,0.085",0.47645669291100357,moderate
Kekra,634,2.382810783894826,0.7954017803693704,0,0.3659305993690852,5,"0,16,1","0.366,0.095,0.084",0.5361198738143542,moderate
3010,622,2.4483445917809044,0.8172775028645359,0,0.22990353697749197,6,"0,16,1","0.230,0.204,0.113",0.5466237942094857,generalist
Seth Gueko,613,2.6345770255906964,0.8794434165056955,0,0.2626427406199021,7,"0,1,16","0.263,0.075,0.072",0.42830342577273595,generalist
Guizmo,594,2.7261330355922184,0.9100055634671476,0,0.1936026936026936,8,"0,16,2","0.194,0.088,0.088",0.3882154882135472,generalist
Lucio Bukowski,590,2.552607361537371,0.8520812704364539,16,0.2271186440677966,5,"16,0,17","0.227,0.171,0.107",0.4967796610144656,generalist
Jarod,583,2.6936347787603845,0.8991573788283782,0,0.18524871355060035,7,"0,16,1","0.185,0.122,0.111",0.42255574613853913,generalist
VII,580,2.543781300949052,0.8491350590322392,16,0.23793103448275862,4,"16,17,0","0.238,0.169,0.105",0.4972413793078587,generalist
Georgio,575,2.6168026092623533,0.8735101705727215,0,0.20347826086956522,5,"0,16,11","0.203,0.158,0.092",0.4693043478237408,generalist
Djadja & Dinaz,568,2.512851335012767,0.8388103827554798,0,0.2746478873239437,6,"0,16,1","0.275,0.120,0.095",0.5130281690115195,generalist
Hamza,561,2.3954204052495656,0.7996109753852455,0,0.34759358288770054,5,"0,16,17","0.348,0.114,0.078",0.5453654188921039,moderate
Dinos,557,2.6166733825718427,0.8734670336436803,0,0.24775583482944344,7,"0,16,11","0.248,0.118,0.092",0.4537701974842664,generalist
Ol’ Kainry,557,2.6738031599826297,0.8925374218473001,0,0.22800718132854578,8,"0,16,17","0.228,0.102,0.081",0.4205565529601953,generalist
Hayce Lemsi,555,2.7565160512907263,0.9201476632691645,0,0.2072072072072072,5,"0,11,16","0.207,0.101,0.076",0.35072072071896737,generalist
Kery James,555,2.6082133198205195,0.8706429953188916,16,0.19099099099099098,8,"16,0,11","0.191,0.182,0.074",0.4694594594571122,generalist
Soprano,549,2.566125991203534,0.8565938998811823,0,0.25136612021857924,5,"0,16,17","0.251,0.151,0.098",0.479508196718914,generalist
Ninho,545,2.4931332256577936,0.8322283161505823,0,0.30458715596330277,7,"0,2,16","0.305,0.084,0.081",0.5087155963277319,moderate
Oxmo Puccino,542,2.7049044966214852,0.9029193030699363,16,0.2011070110701107,5,"16,0,17","0.201,0.129,0.109",0.3963099630976494,generalist
Jok’Air,541,2.4789177544682355,0.8274830752907596,0,0.32162661737523107,4,"0,16,1","0.322,0.135,0.057",0.49399260628218816,moderate
Médine,539,2.596775671101777,0.8668250143799028,0,0.22077922077922077,5,"0,16,11","0.221,0.156,0.096",0.4692949907212156,generalist
Dosseh,535,2.7108669690805525,0.9049096252731931,0,0.2485981308411215,6,"0,2,18","0.249,0.077,0.075",0.36214953270846933,generalist
Mister You,535,2.626503536220232,0.8767484195456078,0,0.22242990654205608,8,"0,18,1","0.222,0.105,0.088",0.4600934579416248,generalist
PLK,511,2.6027436828760515,0.8688171856520019,0,0.26418786692759294,6,"0,16,1","0.264,0.106,0.076",0.4529354207413752,generalist
Black M,501,2.4684324321208395,0.8239829887042648,0,0.32335329341317365,3,"0,16,17","0.323,0.122,0.092",0.502894211574332,moderate
Leto,500,2.380127723127202,0.7945061526821736,0,0.38,3,"0,16,11","0.380,0.070,0.070",0.510399999997448,moderate
Hooss,486,2.5598595363827807,0.8545021058727281,0,0.28600823045267487,7,"0,11,2","0.286,0.088,0.088",0.47489711933918966,generalist
Youssoupha,484,2.6782945867089456,0.8940366969213666,0,0.2190082644628099,7,"0,16,11","0.219,0.103,0.087",0.42314049586565294,generalist
Lord Esperanza,471,2.654526855448517,0.8861028333147126,0,0.21868365180467092,6,"0,16,11","0.219,0.102,0.098",0.4410828025455652,generalist
KIK,469,2.583331868107213,0.8623373626917848,0,0.2068230277185501,5,"0,16,17","0.207,0.179,0.094",0.4743070362449632,generalist
Beeby,469,2.694554927172637,0.8994645319142449,0,0.20042643923240938,8,"0,16,17","0.200,0.113,0.079",0.4182302771834099,generalist
Nekfeu,465,2.623302052181689,0.875679737919147,0,0.1935483870967742,8,"0,16,11","0.194,0.138,0.105",0.4725806451589275,generalist
Akhenaton,464,2.736267111666888,0.9133884011673427,16,0.20905172413793102,6,"16,0,17","0.209,0.110,0.088",0.3683189655153997,generalist
GLK,462,2.5362432002660436,0.8466187792065838,0,0.28354978354978355,6,"0,16,10","0.284,0.108,0.097",0.491774891772433,generalist
YL,461,2.505151869651044,0.8362402380767672,0,0.28633405639913234,7,"0,16,17","0.286,0.137,0.069",0.5087852494551568,generalist
RK,460,2.4899191878728484,0.831155443980623,0,0.30217391304347824,6,"0,16,10","0.302,0.109,0.074",0.515869565214812,moderate
Luv Resval,459,2.4337482470718457,0.8124051233004761,0,0.3289760348583878,6,"0,16,11","0.329,0.089,0.087",0.5306100217838393,moderate
13 Block,450,2.526285077277569,0.8432946760894983,0,0.24222222222222223,7,"0,1,16","0.242,0.144,0.104",0.5188888888862947,generalist
Sofiane,448,2.646188409813771,0.8833193917807821,0,0.22544642857142858,8,"0,16,10","0.225,0.096,0.080",0.4417410714263627,generalist
Elams,447,2.454516560320605,0.8193377565775215,0,0.3400447427293065,6,"0,16,11","0.340,0.087,0.072",0.5068232662167056,moderate
Hornet La Frappe,444,2.4653883335836717,0.8229668436488335,0,0.34684684684684686,5,"0,16,19","0.347,0.074,0.061",0.4873873873849507,moderate
Scylla,441,2.498406564813809,0.8339886000059081,16,0.22448979591836735,5,"16,17,0","0.224,0.172,0.152",0.5202947845778975,generalist
Rim’K,441,2.551670303084661,0.8517684726404084,0,0.29024943310657597,4,"0,11,16","0.290,0.107,0.088",0.4744897959159949,generalist
SCH,440,2.587943893060396,0.8638768944429688,0,0.2590909090909091,6,"0,16,19","0.259,0.130,0.077",0.46477272727040336,generalist
Keny Arkana,437,2.630099782388968,0.8779488760084511,16,0.17620137299771166,7,"16,0,8","0.176,0.165,0.080",0.4644164759702181,generalist
Freeze Corleone,437,2.2674604829835463,0.7568969039725107,0,0.3707093821510298,5,"0,11,1","0.371,0.137,0.101",0.604462242559907,moderate
Bigflo & Oli,434,2.6421774438531784,0.8819804984504266,0,0.18202764976958524,7,"0,16,11","0.182,0.141,0.101",0.46082949308525356,generalist
Demi Portion,433,2.7204179352386544,0.9080978161013311,0,0.17321016166281755,7,"0,16,17","0.173,0.109,0.090",0.40912240184552934,generalist
